"SegID","split_fID","NHDPlID","WBA_P_I","StreamLeve","StreamOrde","StreamCalc","TotDASqKm","fac_cat","ele","bfh","dtf","fdep","PRISMppt30","PRISMtemp30","MAJOR1","UNIT_NAME","Reclass","dtb_cm","MUKEY","AREASYM","SPATIAL","MUSYM","taxordr","txprtsz","kwfact","ph1t12_","side_slope_1","side_slope_2","mean_slope","v_wid","vf_wid","v_vf_ratio","geom_len","CntLn_Len_m","ch_sinu","meanders","wavelength","mean_meander_length","v_ln_KM","rise_m","v_slope_precent","V_sinu"
"15001300005476_43",649,15001300349017,NA,4,5,5,205.62330002,205.27340002,5341,0.932498451214564,3.72999380485826,5713.99938048583,1377.51782226562,17.3773021697998,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1047.1953125,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.4246,0.7146,0.5696,331.428,331.428420630891,1.00000126914712,528.319486498766,330.593150109962,1.5980956844479,3,1.5,110.197716703321,0.528,0.149999999999999,0.028,1.598
"15001300005476_44",30,15001300330812,NA,4,5,5,144.27860013,143.53420013,5386,0.864077626194842,3.45631050477937,5731.63105047794,1378.17077636719,17.3686027526855,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1110.34802246094,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,5.5837,1.2847,3.4342,885.641,413.47560967795,0.466865930640011,955.979853992188,585.424982192542,1.63296730250875,4,2,146.356245548136,2.868,1.24,0.043,1.679
"15001300005476_44",31,15001300330812,NA,4,5,5,144.27860013,143.85520013,5383,0.864488870714232,3.45795548285693,5728.79554828569,1378.51684570312,17.3761920928955,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1080.93676757812,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,5.1906,1.029,3.1098,593.686,387.558820163622,0.652801009563341,955.979853991969,481.47184874909,1.98553634335153,4,2,120.367962187273,2.868,1.24,0.043,1.679
"15001300005476_44",32,15001300330812,NA,4,5,5,144.27860013,144.19240013,5408,0.864920092578415,3.45968037031366,5753.96803703137,1377.51782226562,17.3773021697998,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1060.60119628906,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,3.1699,0.6533,1.9116,421.734,334.192492781446,0.792424828876605,955.979853992181,704.224692389308,1.35749266437777,6,3,117.370782064885,2.868,1.24,0.043,1.679
"15001300005476_45",650,15001300330933,NA,4,5,5,142.60020015,142.60020015,5474,0.862876914489445,3.45150765795778,5819.15076579578,1379.28076171875,17.3693580627441,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1110.34802246094,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0,0.8685,0.43425,46.77,46.769531171378,0.999989975868676,45.3823782587412,41.895300524095,1.08323314765676,1,0.5,41.895300524095,0.045,0,0,1.083
"15001300005476_46",651,15001300349121,NA,4,5,5,142.07560012,142.07560012,5477,0.862199793596334,3.44879917438534,5821.87991743853,1379.28076171875,17.3693580627441,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1110.34802246094,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,1.018,0.5076,0.7628,67.877,67.8768010646534,0.999997069178859,87.0308334115378,84.5200145796905,1.0297067960096,2,1,42.2600072898453,0.087,0,0,1.03
"15001300005476_47",33,15001300240453,NA,4,5,5,138.78670013,138.58910013,5483,0.857648938322032,3.43059575328813,5826.05957532881,1379.28076171875,17.3693580627441,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1202.44775390625,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.413,1.3818,0.8974,606.592,606.59134755598,0.999998924410443,507.335656886748,288.85880595297,1.75634478309569,2,1,144.429402976485,1.015,0.400000000000006,0.039,2.075
"15001300005476_47",34,15001300240453,NA,4,5,5,138.78670013,138.76820013,5484,0.857884896428386,3.43153958571354,5827.15395857135,1379.28076171875,17.3693580627441,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1079.2236328125,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,1.8434,1.061,1.4522,608.244,479.942501100355,0.78906245043166,507.335656886882,312.374420720205,1.62412676337959,5,2.5,62.474884144041,1.015,0.400000000000006,0.039,2.075
"15001300005476_48",652,15001300313011,NA,4,5,5,138.08650014,137.70510014,5622,0.856480770712259,3.42592308284904,5964.5923082849,1379.28076171875,17.3693580627441,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1202.44775390625,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.0294,19.2884,9.6589,231.411,151.904868723906,0.656428902359466,385.582805049948,302.1383578222,1.27617958815032,3,1.5,100.712785940733,0.386,2.18,0.565,1.276
"15001300005476_49",653,15001300313012,NA,4,5,5,137.14630011,136.17740011,5691,0.854447994345971,3.41779197738388,6032.77919773839,1378.96105957031,17.3492794036865,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1202.44775390625,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,2.6208,0.779,1.6999,600.094,463.37046149459,0.772163130267241,924.668471527028,434.601424783275,2.12762411441273,1,0.5,434.601424783275,0.925,0.460000000000001,0.05,2.128
"15001300005476_5",654,15001300239594,"{947C1985-2273-4769-9E06-C997C161A49E}",4,5,5,450.06620009,450.04050009,3566,1.10220873193719,4.40883492774878,4006.88349277488,1373.64514160156,17.5365753173828,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1216.48767089844,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.6851,1.4696,1.07735,462.998,462.998393981138,1.00000085093486,370.574510911878,364.230202828599,1.01741840197219,4,2,91.0575507071497,0.37057451,0,0,1.017
"15001300005476_50",655,15001300294689,NA,4,5,5,136.22770013,136.19440013,5775,0.854470713296568,3.41788285318627,6116.78828531863,1380.22534179688,17.3509159088135,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1088.53466796875,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,3.7419,3.306,3.52395,280.304,251.157171083688,0.896017078185429,321.776568314184,234.786453621672,1.37050738384032,1,0.5,234.786453621672,0.322,1.25,0.388,1.371
"15001300005476_51",656,15001300313014,NA,4,5,5,135.22880013,134.26690013,5828,0.85188044793496,3.40752179173984,6168.75217917398,1380.22534179688,17.3509159088135,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1088.53466796875,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,1.6396,11.3234,6.4815,328.877,184.4858366383,0.560956943289742,430.171436446071,304.606045261533,1.41222225605118,3,1.5,101.535348420511,0.43,0,0,1.412
"15001300005476_52",657,15001300240568,NA,4,5,5,133.29930013,131.39540013,5873,0.847966775267094,3.39186710106837,6212.18671010684,1380.22534179688,17.3509159088135,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1107.63500976562,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,1.9257,13.8402,7.88295,524.175,152.204384659062,0.290369408420971,320.023251390013,300.370980972107,1.06542666123839,2,1,150.185490486054,0.32,0.409999999999997,0.128,1.065
"15001300005476_53",35,15001300294803,NA,4,4,4,75.98360013,17.94540013,5993,0.554898213273771,2.21959285309508,6214.95928530951,1381.53601074219,17.3379592895508,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1133.65087890625,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.321,7.2393,3.78015,1253.711,615.133183180256,0.490649905105926,860.929068833787,681.22274504963,1.26379965303576,1,0.5,681.22274504963,1.722,1.95,0.113,1.427
"15001300005476_53",36,15001300294803,NA,4,4,4,75.98360013,18.62500013,6067,0.559309006741239,2.23723602696496,6290.7236026965,1381.53601074219,17.3379592895508,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1107.63500976562,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,12.0055,0.0137,6.0096,635.909,340.687107912537,0.535748209118816,860.929068833833,570.503448193243,1.50906900135372,3,1.5,190.167816064414,1.722,1.95,0.113,1.427
"15001300005476_54",658,15001300313128,NA,4,4,4,74.36950019,73.35420019,6093,0.748956836504979,2.99582734601991,6392.58273460199,1382.90222167969,17.3399181365967,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1108.50720214844,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,4.557,0.0727,2.31485,1254.459,376.845573555916,0.300404854647235,674.348480763378,622.91779198953,1.08256416727091,5,2.5,124.583558397906,0.674,0.380000000000003,0.056,1.083
"15001300005476_55",659,15001300331144,NA,4,4,4,72.9620002,72.1640002,6237,0.746351749436869,2.98540699774748,6535.54069977475,1384.31433105469,17.3412685394287,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1199.50927734375,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,2.6569,7.0597,4.8583,241.578,133.935534332362,0.554419418706845,268.82096196922,259.364898794565,1.03645853089066,1,0.5,259.364898794565,0.269,1.54,0.573,1.036
"15001300005476_56",660,15001300294915,NA,4,4,4,72.38940022,71.68960022,6391,0.745303961082697,2.98121584433079,6689.12158443308,1384.31433105469,17.3412685394287,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1087.62182617188,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,2.9662,4.2369,3.60155,863.628,387.089874416627,0.448213668867414,906.965745157058,691.532851545591,1.31152951465714,2,1,345.766425772795,0.907,1.08,0.119,1.312
"15001300005476_57",37,15001300331147,NA,4,4,4,70.11680019,69.34520019,6735,0.740044376094566,2.96017750437827,7031.01775043783,1389.23229980469,17.3473796844482,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1156.17663574219,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,5.1297,0.6263,2.878,1112.3,584.971342608123,0.525911483060436,682.977217842696,490.384928714486,1.39273696610758,1,0.5,490.384928714486,2.049,5.37,0.262,1.353
"15001300005476_57",38,15001300331147,NA,4,4,4,70.11680019,69.74420019,6704,0.740949301421895,2.96379720568758,7000.37972056876,1387.34704589844,17.3325462341309,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1156.17663574219,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,4.5237,1.2245,2.8741,1168.853,485.878239179507,0.415688062724318,682.977217842847,448.496796185582,1.52281403936772,8,4,56.0620995231978,2.049,5.37,0.262,1.353
"15001300005476_57",39,15001300294916,NA,4,4,4,70.52690019,69.07310019,6472,0.739424904985775,2.9576996199431,6767.76996199431,1385.79895019531,17.3303394317627,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1100.6943359375,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,4.3181,3.0989,3.7085,923.12,397.043574352236,0.430110467059792,682.977217842761,643.317192976725,1.06164925374141,2,1,321.658596488362,2.049,5.37,0.262,1.353
"15001300005476_59",661,15001300295011,NA,4,4,4,67.77470015,67.77470015,6940,0.736442202515347,2.94576881006139,7234.57688100614,1389.23229980469,17.3473796844482,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1156.17663574219,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.0782,0.0481,0.06315,46.36,46.3597424953282,0.999994445542023,13.5573552715619,13.5573552715619,1,1,0.5,13.5573552715619,0.014,0.100000000000009,0.738,1
"15001300005476_6",662,15001300239596,"{947C1985-2273-4769-9E06-C997C161A49E}",4,5,5,448.7345001,448.7049001,3619,1.10151118084765,4.40604472339062,4059.60447233906,1373.71887207031,17.5060024261475,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1216.48767089844,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.6576,2.6204,1.639,370.798,370.79828955739,1.00000078090332,265.239959527928,249.491778595724,1.0631210415864,1,0.5,249.491778595724,0.26523996,0.43,0.162,1.063
"15001300005476_60",663,15001300276795,NA,4,4,4,67.21770018,67.21680018,6987,0.735146759436529,2.94058703774612,7281.05870377461,1389.23229980469,17.3473796844482,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1156.17663574219,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.0723,0.8763,0.4743,142.496,142.496252423467,1.00000177144247,159.631288572035,108.496983716864,1.4712970176997,1,0.5,108.496983716864,0.16,0.849999999999994,0.532,1.471
"15001300005476_61",664,15001300222963,NA,4,4,4,66.61740017,65.95590017,7074,0.732187476974042,2.92874990789617,7366.87499078962,1389.23229980469,17.3473796844482,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1094.19384765625,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.4988,3.8012,2.15,674.962,575.262369126468,0.852288527541503,408.080832175256,402.312736114315,1.01433734391969,2,1,201.156368057158,0.408,0.890000000000001,0.218,1.014
"15001300005476_62",665,15001300276796,NA,4,4,4,64.58960013,62.75980013,7151,0.724481733508444,2.89792693403378,7440.79269340338,1389.23229980469,17.3473796844482,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1094.19384765625,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.0309,0.3364,0.18365,290.351,290.350677010329,0.999998887588916,555.880894221404,475.006116018561,1.17026049870836,4,2,118.75152900464,0.556,0.709999999999994,0.128,1.17
"15001300005476_63",666,15001300295013,NA,4,4,4,63.37450012,63.17790012,7255,0.725507078720444,2.90202831488178,7545.20283148818,1391.37561035156,17.3362617492676,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1004.07604980469,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,3.8566,5.9821,4.91935,1029.796,98.9670901707362,0.096103587672448,986.983759741984,804.193802070044,1.22729590454618,1,0.5,804.193802070044,0.987,1.19000000000001,0.121,1.227
"15001300005476_64",667,15001300276797,NA,4,4,4,62.19240008,62.17430008,7314,0.723036784103258,2.89214713641303,7603.2147136413,1393.27258300781,17.3378868103027,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1004.07604980469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,1.0961,1.4159,1.256,173.067,173.067011540694,1.00000006668339,290.696848109225,245.731675498355,1.1829848452369,2,1,122.865837749177,0.291,0.0899999999999892,0.031,1.183
"15001300005476_65",668,15001300331326,NA,4,4,4,57.56480006,57.54590006,7314,0.711220613230184,2.84488245292073,7598.48824529207,1393.27258300781,17.3378868103027,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",981.993286132812,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,5.3968,1.1228,3.2598,340.517,192.621353984172,0.565673238000371,799.077189884034,701.437183023767,1.1391999301197,3,1.5,233.812394341256,0.798,0.0100000000000051,0.001,1.139
"15001300005476_68",669,15001300240837,NA,4,4,4,50.22830005,43.13030005,7314,0.66885186795317,2.67540747181268,7581.54074718127,1395.19274902344,17.328857421875,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1003.02850341797,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.9592,1.1305,5.04485,286.241,162.051287989005,0.566135836546843,294.708983382884,289.663996585016,1.01741668573708,2,1,144.831998292508,0.295,0,0,1.017
"15001300005476_69",670,15001300349515,NA,4,4,4,48.30490008,48.24970008,7313,0.685023747891797,2.74009499156719,7587.00949915672,1395.87707519531,17.3299598693848,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1003.02850341797,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,5.1187,7.6109,6.3648,540.412,86.9988214353341,0.160986102150459,409.030349937986,408.647118925186,1.00093780426939,3,1.5,136.215706308395,0.409,0.629999999999995,0.154,1.001
"15001300005476_7",671,15001300293758,"{947C1985-2273-4769-9E06-C997C161A49E}",4,5,5,447.08410008,446.78940008,3586,1.10050790434773,4.4020316173909,4026.20316173909,1373.71887207031,17.5060024261475,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1084.93310546875,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,0.9672,0.8519,0.90955,1013.569,885.194824462686,0.873344414107659,647.037796390757,505.984852088994,1.2787691048841,5,2.5,101.196970417799,0.6470378,0.0399999999999991,0.006,1.279
"15001300005476_70",672,15001300276878,NA,4,4,4,47.93200009,47.67130009,7431,0.683266320905543,2.73306528362217,7704.30652836222,1395.87707519531,17.3299598693848,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1111.65197753906,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,6.3445,7.0921,6.7183,1114.61,128.056943548857,0.11488946227726,482.05716671674,442.39478549448,1.08965381718487,2,1,221.19739274724,0.482,1.34,0.278,1.09
"15001300005476_71",673,15001300276879,NA,4,4,4,35.77480004,23.94390004,7552,0.590051345579815,2.36020538231926,7788.02053823193,1395.87707519531,17.3299598693848,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1111.65197753906,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,8.0579,8.2305,8.1442,398.174,135.928964997423,0.341380815918224,463.911427021384,458.956437353297,1.01079620910573,4,2,114.739109338324,0.464,0.959999999999994,0.207,1.011
"15001300005476_72",674,15001300276881,NA,4,4,4,34.78400004,33.92270004,7711,0.635500270544299,2.5420010821772,7965.20010821772,1397.91625976562,17.3272399902344,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1113.16723632812,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,2.7961,7.7498,5.27295,552.847,155.545259395241,0.281353176186614,732.4450832395,452.598711965286,1.61831013627736,1,0.5,452.598711965286,0.732,2.25,0.307,1.618
"15001300005476_73",675,15001300331332,NA,4,3,3,20.91000002,20.82270002,7907,0.572756055125314,2.29102422050126,8136.10242205013,1398.7041015625,17.3238296508789,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1120.44641113281,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,6.604,4.1033,5.35365,667.082,88.4676026384888,0.132618782456263,789.511393795829,675.161536804839,1.16936666376486,1,0.5,675.161536804839,0.79,2.11000000000001,0.267,1.169
"15001300005476_74",676,15001300240917,NA,4,3,3,19.9336,19.2678,8241,0.563365887465572,2.25346354986229,8466.34635498623,1400.87927246094,17.2970428466797,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1265.27612304688,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,4.9894,9.0174,7.0034,821.259,59.3657027650228,0.0722862127112431,728.959434683824,665.369169258421,1.09557140361084,2,1,332.68458462921,0.729,2.72,0.373,1.096
"15001300005476_75",40,15001300295176,NA,4,3,3,19.04520002,17.57890002,8634,0.552464706136313,2.20985882454525,8854.98588245453,1404.25085449219,17.2500610351562,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1183.10925292969,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,4.672,4.1665,4.41925,1949.299,89.5277683486129,0.0459281866704969,557.464521004935,462.873747379637,1.20435545148279,2,1,231.436873689818,1.115,4.92999999999999,0.442,1.146
"15001300005476_75",41,15001300295176,NA,4,3,3,19.04520002,18.52030002,8416,0.55863781766415,2.2345512706566,8639.45512706566,1403.10229492188,17.2669906616211,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1265.27612304688,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,7.3513,5.8046,6.57795,1307.861,108.826192875309,0.0832092958466603,557.464521004724,520.071173042087,1.07190044344106,1,0.5,520.071173042087,1.115,4.92999999999999,0.442,1.146
"15001300005476_76",677,15001300349614,NA,4,3,3,16.77980003,16.63750003,8905,0.546025680868714,2.18410272347485,9123.41027234749,1406.59838867188,17.2446956634521,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1162.31213378906,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,6.748,8.6171,7.68255,919.668,108.205861045806,0.117657525374163,672.275121694875,648.578944022947,1.03653553340006,8,4,81.0723680028684,0.672,2.29000000000001,0.341,1.037
"15001300005476_77",678,15001300277024,NA,4,3,3,11.53250005,6.30210005,9147,0.444029443494963,1.77611777397985,9324.61177739799,1407.96862792969,17.2478351593018,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1144.77600097656,657935,"US",3,"s58","Ultisols","fine",0.26,4.84,5.0547,6.5926,5.82365,952.275,79.3642155850108,0.0833416981281781,536.07816192383,482.961381893798,1.10998142299028,2,1,241.480690946899,0.536,3.84999999999999,0.718,1.11
"15001300005476_78",42,15001300349676,NA,4,3,3,9.44170004,7.91640004,10333,0.466130776696526,1.8645231067861,10519.4523106786,1414.74145507812,17.2552375793457,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1172.23559570312,657766,"US",3,"s110","Ultisols","fine",0.28,4.82,5.644,6.3087,5.97635,1189.87,148.783583851437,0.1250418817614,828.382277325476,773.579659681422,1.0708428885871,3,1.5,257.859886560474,2.485,12.05,0.485,1.122
